epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202125,2021-06-26,476,MG,,31,state,1782650,8372.13151,8523,45718,220,0.0256,21292666,False,False
202125,2021-06-26,470,MS,,50,state,333050,11854.86977,932,8089,45,0.0243,2809394,False,False
202125,2021-06-26,464,MT,,51,state,447969,12703.9436,691,11895,36,0.0266,3526220,False,False
202125,2021-06-26,466,PA,,15,state,549528,6323.14031,177,15406,17,28,8690745,False,False
202125,2021-06-26,472,PB,,25,state,389713,9648.08801,2002,8522,23,0.0219,4039277,False,False
202125,2021-06-26,472,PE,,26,state,545690,5674.44636,1410,17526,39,0.0321,9616621,False,False
202125,2021-06-26,465,PI,,22,state,294818,8984.29977,530,6531,20,0.0222,3281480,False,False
202125,2021-06-26,472,PR,,41,state,1264321,10978.02001,5692,30438,57,0.0241,11516840,False,False
202125,2021-06-26,479,RJ,,33,state,950877,5475.45003,1681,55153,146,58,17366189,False,False
202125,2021-06-26,472,RN,,24,state,336217,9513.33625,1288,6722,5,0.02,3534165,False,False
202125,2021-06-26,464,RO,,11,state,246612,13727.66441,266,6112,7,0.0248,1796460,False,False
202125,2021-06-26,463,RR,,14,state,111720,17700.15257,284,1731,0,0.0155,631181,False,False
202125,2021-06-26,474,RS,,43,state,1209084,10584.67003,4380,31077,77,0.0257,11422973,False,False
202125,2021-06-26,472,SC,,42,state,1044522,14402.22974,2858,16673,45,16,7252502,False,False
202125,2021-06-26,470,SE,,28,state,261972,11297.63302,608,5646,12,0.0216,2318822,False,False
202125,2021-06-26,488,SP,,35,state,3688128,7967.55486,18932,125916,538,0.0341,46289333,False,False
202125,2021-06-26,466,TO,,17,state,196509,12357.1292,235,3179,13,0.0162,1590248,False,False
202125,2021-06-25,466,AC,,12,state,85273,9533.35495,145,1736,1,0.0204,894470,False,False
202125,2021-06-25,475,AL,,27,state,212871,6351.43276,400,5239,21,0.0246,3351543,False,False
202125,2021-06-25,470,AM,,13,state,400062,9507.82301,661,13264,15,0.0332,4207714,False,False
202125,2021-06-25,463,AP,,16,state,116476,13515.85626,103,1820,3,0.0156,861773,False,False
202125,2021-06-25,477,BA,,29,state,1114392,7463.79558,2088,23660,89,0.0212,14930634,False,False
